11.602836822434568,4.567067984602386,9,51,55
5.722039832476419,-7.238873555117122,57,67,84
20.036487246681865,4.06189203541152,6,11,16
15.3155676958717,4.615042722755447,68,78,97
15.40068052604547,29.306042179026377,17,29,60
5.549382213155452,2.874741595752179,15,47,63
8.023630869221975,11.30918309809691,54,73,115
13.063698133605945,4.542483865334625,50,64,100
9.827023091212618,14.02501767564192,22,40,117
6.472316966873375,4.604286368246249,13,90,91
7.895705723789576,1.034466958503969,6,27,46
12.589341153368158,6.031360486023628,15,76,106
23.278459517575484,4.844208332585415,33,67,96
7.6370022956078,7.471264959554922,24,30,40
7.773761149421627,5.420598459465026,7,20,65
12.990680693922782,4.792562355321381,9,42,78
8.972940773498358,2.3196511665240966,30,43,75
17.07379320767038,2.1098161618886038,11,13,75
16.197679918013634,6.3018468445723075,36,92,99
23.224097642867072,32.73777057836768,80,85,96
13.71792398568782,7.069025341350906,71,109,119
14.31028104171092,7.110051791237983,7,94,95
5.924937753465002,5.000680196156013,35,43,70
15.645761859093692,8.012352125666203,15,83,89
22.83891196730965,10.19104300997548,12,83,103
9.610368506704344,3.8153874614621093,61,72,105
14.989372883208379,19.01336264358473,7,95,115
14.712782825502599,2.9279762554751567,6,33,49
15.271590733157602,5.126593284063341,19,64,122
21.90225587774317,20.420454422637413,95,113,115
19.289287441195217,7.9667341396227025,7,83,103
15.659794397083889,6.466733693245943,24,67,89
20.886335428046284,17.363713753709746,19,85,96
21.606327664852923,-0.10565802326134677,34,119,124
11.670614572256632,2.266600088852197,75,97,118
18.697728469203028,11.676995961981044,24,83,89
10.148411903029215,3.8758680184811514,30,34,41
31.928143908348527,5.467980751055453,11,99,128
21.444380675802936,-0.016229663947989335,65,99,103
16.401593600787123,11.392219407192474,12,83,89
22.850107905685046,-0.21905552029683453,24,58,113
25.53595808139806,26.92952950021215,80,113,115
18.50029084556204,30.56550893723721,55,85,96
23.083015681885897,22.655836649395507,69,113,115
16.03829882962841,6.707325385457348,92,95,96
25.860709458863667,19.15581384975557,83,85,96
23.020386011649336,7.910736298258325,6,95,96
21.81624727562014,19.934634692954024,46,109,115
16.03591247002172,6.049926201121819,7,95,96
21.972381882533288,20.983345416695276,26,85,96
15.442114183357713,4.151697073976962,12,66,104
9.085978227547272,9.68125054766101,65,71,115
16.30184483660703,7.645142748904905,9,23,96
9.386596259669844,2.338138093096803,43,68,74
18.949797221088613,27.510583244280575,113,115,117
22.733518388022894,4.946637510248668,8,9,113
21.50059116609154,12.08135396077398,52,85,96
15.72545844013882,19.86740744521562,10,41,115
25.350075830075667,19.234022325707198,69,85,96
3.5091229576264644,-0.14420945860658502,29,43,52
15.648932968726584,21.420819195944812,80,108,117
17.942525448553898,-0.5276487863011533,28,81,83
9.004963595187647,0.7687364336718966,25,46,71
19.824853529381826,43.14749445650478,55,85,117
16.47515165461499,1.8236382238178614,56,59,114
33.495095625149254,3.4960727375105165,80,96,113
11.399250749052307,8.083339208397318,40,117,118
17.699306126164217,20.687663082307708,107,115,115
13.45753338596136,4.098383021487422,15,90,96
26.097331014553674,16.800820960864982,96,100,125
21.714292869425655,6.119969776440495,17,44,96
9.29215220899978,13.581019138504443,10,51,117
24.19261062013588,6.476310074060379,11,13,128
22.26948728623611,0.9676628129651695,58,96,102
19.592155258479018,6.791134427927344,16,46,96
27.630227851012247,36.7596532495131,80,85,117
27.309145187080457,-2.6237456023209513,18,53,65
22.36767784388087,26.982729013692754,30,32,117
19.311099622729767,29.678604990433705,85,96,97
17.62192085789504,4.3401491184414445,34,43,101
17.238486835783196,9.084083885090969,33,100,117
16.445293978016053,3.409422397192644,36,61,96
13.899458014233808,3.232775719374623,57,106,112
23.270590011834372,7.513523617175753,71,75,96
12.177398093405559,5.744629696745813,8,10,30
20.3658383838641,28.253235887992222,53,113,115
14.859501702328046,15.562390550572907,104,116,117
11.528394514554748,4.272579789538476,15,91,96
25.93044415425401,33.20960362561752,85,107,117
10.52125777104734,15.430226792674322,16,92,128
8.19334164746553,5.229262324327559,7,11,117
10.314180842183214,3.8163261645387956,9,50,74
10.090510953538343,4.247121141291001,39,75,108
12.903858055632234,9.900420659624261,25,72,120
19.689924160008296,39.70841575745031,23,85,117
10.891578741527816,15.612288638814567,51,116,117
25.35058398050982,29.659178597433865,64,85,117
27.38409497322243,20.68721870884261,82,85,117
19.13683775445946,39.37780616661669,54,85,117
24.415860337857133,38.811195773561664,85,99,117
