time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
0,231.455135935,6.59709590042,49.7495518214,181.299846345,65.7697212705,16.3722804317,155.4952424,105.568081384,4.60334955183,27.0480688067,24.0643463022,1.58300073581,165.969499091
673,245.371446604,6.59709590042,43.132391859,185.656807461,72.531296941,19.1647407774,157.192062394,159.454530142,13.8575080037,26.3354582391,23.0454844823,1.58300073581,221.441829931
1109,241.395357842,7.37783442277,38.1695218873,181.299846345,73.6277686713,19.2977150796,158.888882388,119.039693574,12.4436782402,26.1929361256,25.083208122,1.7399876045,349.820652731
1592,237.419269079,7.2216867183,41.4781018684,179.121365787,71.0693346338,18.3668949643,158.888882388,108.676914966,13.2148581112,26.3354582391,25.083208122,1.58300073581,322.87694918
2229,233.443180316,7.53398212724,49.7495518214,180.210606066,65.5869759822,17.7020234535,155.4952424,101.422969941,13.2148581112,27.1905909202,24.0643463022,1.58300073581,283.253855723
2924,231.455135935,6.90939130936,48.0952618308,180.210606066,64.4905042518,16.9041776404,160.585702383,98.3141363589,11.0298484767,27.0480688067,25.083208122,1.42601386711,249.97045722
4638,233.443180316,6.90939130936,51.403841812,179.121365787,64.6732495402,16.5052547339,160.585702383,83.8062463086,9.10189879925,26.7630245797,30.1775172211,1.58300073581,178.648888997
6005,233.443180316,6.59709590042,48.0952618308,178.032125508,68.8763911732,17.4360748491,158.888882388,92.0964691945,7.94512899277,26.6205024661,28.1397935815,1.58300073581,175.479041521
7450,231.455135935,6.44094819595,43.132391859,176.942885229,67.9626647312,17.7020234535,158.888882388,103.495525663,7.81659901427,26.7630245797,26.1020699418,1.58300073581,186.573507689
8970,227.479047173,6.75324360489,46.4409718402,179.121365787,75.2724762668,19.1647407774,158.888882388,124.221082877,10.5157285627,28.1882457148,21.0077608427,1.7399876045,142.195643017
10450,227.479047173,6.90939130936,49.7495518214,178.032125508,63.9422683866,16.6382290361,160.585702383,98.3141363589,6.91688916479,27.7606793743,17.9511753832,1.7399876045,229.366448622
11770,225.491002791,7.37783442277,51.403841812,178.032125508,65.2214854054,17.0371519426,157.192062394,119.039693574,7.68806903578,28.0457236013,16.9323135634,1.58300073581,246.800609743
