time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
0,201.634470216,10.0323453987,48.0952618308,175.85364495,84.2269953979,21.0263810079,187.734822292,275.517650544,15.3998677456,26.4779803526,54.6302008969,16.339766393,211.932287501
555,197.658381453,11.437674739,53.0581318026,174.764404671,79.4756178998,20.2285351948,187.734822292,262.046038355,16.6851675306,26.9055466932,56.6679245365,17.7526482112,186.573507689
1005,199.646425834,11.437674739,48.0952618308,175.85364495,80.7548349185,19.8296122883,187.734822292,281.735317709,14.3716279177,26.7630245797,60.7433718158,18.6945694234,181.818736474
1362,199.646425834,9.56390228534,51.403841812,181.299846345,NA,NA,NA,NA,NA,NA,64.8188190951,19.3225168981,184.988583951
2371,205.610558978,9.56390228534,53.0581318026,178.032125508,84.0442501095,20.361509497,189.431642286,270.336261241,15.0142778101,26.4779803526,44.4415826986,14.4559239686,159.629804138
3961,199.646425834,10.9692316256,48.0952618308,179.121365787,81.8513066488,19.9625865905,187.734822292,292.098096316,12.7007381972,26.6205024661,61.7622336356,17.4386744738,184.988583951
4291,213.562736503,8.31472064958,49.7495518214,182.389086624,NA,NA,NA,NA,NA,NA,40.3661354193,12.8860552817,172.309194044
5345,211.574692122,9.87619769428,46.4409718402,180.210606066,83.1305236676,20.0955608926,191.128462281,308.678542088,14.6286878747,26.1929361256,51.5736154374,15.3978451808,154.875032923
6157,205.610558978,10.6569362166,41.4781018684,180.210606066,NA,NA,NA,NA,NA,NA,57.6867863564,16.339766393,183.403660212
6769,207.59860336,10.1884931032,38.1695218873,181.299846345,80.7548349185,19.2977150796,191.128462281,384.326825921,19.8984169931,26.3354582391,61.7622336356,17.9096350799,211.932287501
7619,217.538825266,6.12865278701,46.4409718402,181.299846345,NA,NA,NA,NA,NA,NA,34.2529645004,11.1591997261,300.688016844
8275,211.574692122,7.37783442277,46.4409718402,179.121365787,69.0591364616,16.6382290361,189.431642286,302.460874923,13.4719180682,26.0504140121,41.3849972392,12.4150946756,211.932287501
9631,207.59860336,6.75324360489,43.132391859,176.942885229,64.6732495402,16.3722804317,191.128462281,324.222709999,12.1866182832,25.9078918986,56.6679245365,13.8279764939,172.309194044
11002,215.550780885,6.75324360489,49.7495518214,182.389086624,67.2316835777,16.9041776404,189.431642286,381.217992339,16.0425176381,25.7653697851,44.4415826986,11.0022128574,162.799651615
12565,205.610558978,7.69012983171,41.4781018684,175.85364495,66.3179571357,16.3722804317,189.431642286,360.492435124,17.9704673156,25.9078918986,58.7056481762,13.2000290191,194.49812638
13912,223.50295841,5.6602096736,46.4409718402,184.567567182,63.2112872331,15.5744346187,189.431642286,391.580770946,15.2713377671,26.0504140121,37.3095499599,9.11837043307,218.271982454
15395,219.526869647,5.6602096736,43.132391859,179.121365787,60.6528531956,15.1755117121,186.038002298,407.124938857,11.4154384122,26.0504140121,50.5547536176,11.1591997261,191.328278904
16786,209.586647741,5.97250508254,41.4781018684,175.85364495,59.9218720421,15.04253741,184.341182303,466.192776919,16.9422274876,25.9078918986,56.6679245365,12.1011209382,191.328278904
18320,211.574692122,6.44094819595,34.8609419061,174.764404671,58.8254003117,14.7765888056,186.038002298,444.430941844,13.9860379822,26.3354582391,62.7810954555,14.1419502313,159.629804138
19845,213.562736503,5.81635737807,43.132391859,178.032125508,61.5665796376,15.3084860143,187.734822292,448.576053287,15.6569277026,27.1905909202,39.3472735995,11.0022128574,145.365490494
19980,215.550780885,5.6602096736,43.132391859,178.032125508,57.9116738698,14.3776658991,186.038002298,364.637546567,13.8575080037,26.9055466932,39.3472735995,11.1591997261,159.629804138
21338,211.574692122,5.97250508254,48.0952618308,179.121365787,61.3838343492,15.3084860143,187.734822292,474.482999805,18.3560572511,27.4756351472,24.0643463022,8.80439669569,156.459956662
22815,215.550780885,5.6602096736,46.4409718402,179.121365787,59.5563814653,15.04253741,182.644362309,463.083943337,16.5566375521,27.9032014878,26.1020699418,11.7871472009,162.799651615
24330,207.59860336,5.6602096736,46.4409718402,172.585924113,69.7901176151,17.3031005469,186.038002298,507.643891348,24.268436262,28.4732899418,18.970037203,9.74631790785,256.310152173
25605,205.610558978,6.59709590042,49.7495518214,176.942885229,68.1454100196,16.6382290361,191.128462281,529.405726424,19.7698870146,28.4732899418,23.0454844823,12.5720815443,150.120261709
27055,211.574692122,7.53398212724,44.7866818496,174.764404671,67.0489382893,16.5052547339,189.431642286,424.74166249,26.1963859394,28.6158120553,18.970037203,9.58933103915,151.705185447
28480,207.59860336,7.69012983171,43.132391859,171.496683834,65.4042306938,15.9733575252,187.734822292,424.74166249,16.9422274876,28.1882457148,28.1397935815,12.729068413,137.440871802
29940,205.610558978,7.53398212724,48.0952618308,174.764404671,70.7038440571,17.4360748491,187.734822292,415.415161743,12.5722082187,28.1882457148,16.9323135634,8.64740982699,143.780566755
31385,201.634470216,7.53398212724,49.7495518214,171.496683834,68.328155308,16.6382290361,187.734822292,469.301610501,13.8575080037,28.1882457148,23.0454844823,11.9441340695,153.290109185
32880,199.646425834,7.06553901383,46.4409718402,170.407443555,59.0081456001,14.7765888056,186.038002298,411.2700503,12.4436782402,28.1882457148,29.1586554013,14.2989370999,167.55442283
34315,209.586647741,7.53398212724,46.4409718402,173.675164392,58.6426550233,14.3776658991,191.128462281,370.855213732,12.8292681757,28.1882457148,21.0077608427,10.2172785139,162.799651615
37140,203.622514597,7.53398212724,48.0952618308,169.318203276,59.5563814653,14.7765888056,186.038002298,392.617048807,12.3151482617,27.6181572607,32.2152408608,15.8688057869,178.648888997
