15.870949166539706,6.534652102660796,24,31,58,92
19.978516007301614,2.257373494563724,6,58,81,92
18.256221232509482,3.9364516629780066,10,12,58,92
28.40285317997908,-0.10135543613301963,58,84,92,107
22.186605176564285,-0.38653823707622026,58,92,107,111
20.123586228231666,0.7167338077831176,6,58,83,92
13.168769217147407,0.981425489014734,45,51,58,92
23.182308891856085,41.65268933881812,56,58,92,98
18.417375166274585,8.90741611925012,58,84,92,120
18.890976893217314,-1.0996169276036845,58,92,94,122
23.19354660059129,7.640303819373144,58,92,113,126
22.055084546513463,0.4094783687348023,48,58,92,126
16.644848741539388,0.33944614438804654,25,47,58,92
14.31831446781409,0.824139468326372,38,58,92,112
20.83740566586646,-0.7566777952050503,58,92,113,114
25.182815368480043,-2.32227459267058,41,58,89,92
23.48815119342831,7.066542123389811,23,92,107,128
18.496337399869375,5.3962277948168635,40,80,92,107
24.115937802580145,48.778575629003065,24,92,98,107
29.93608167034715,-2.73349096090723,18,47,92,107
16.1241136848817,3.0428775308654408,36,69,92,107
17.981023246162934,10.391214997960574,38,92,107,113
26.569475312803377,0.12906015016512162,69,92,107,126
17.359937352869846,3.413739734546223,35,91,92,107
16.741996095912356,6.668996997589815,24,62,92,107
25.678601321096544,1.8590030525945178,16,92,96,107
13.767500849641873,5.6523150027363425,23,92,97,107
16.845221146806434,7.818423653703563,27,92,95,107
23.059383908895292,4.874616527868348,87,92,107,124
13.797253256001916,5.757399405483832,45,92,93,107
20.500111826889558,5.365418490668386,13,82,92,107
19.423864288516604,12.273205170551925,83,92,107,109
20.96942532196946,20.52809228294413,92,98,107,110
27.833804665504495,17.230021113693706,49,92,98,107
22.70321046721081,6.116433884516643,9,92,107,123
18.934797884968237,7.2468968408268175,92,107,121,123
27.961521868152,9.662282894829854,20,92,107,129
13.8122549623812,7.440374514472335,43,68,92,107
17.74109622900813,5.423260464608384,40,65,92,107
24.91181449852248,31.52011415416684,32,34,92,107
19.04300204357429,5.318485358854779,11,92,107,108
13.001955894045985,10.583023368172356,55,92,94,107
14.761427008218497,5.280509514361302,13,21,92,107
15.357944357173999,4.153203168494108,14,75,92,107
14.61951949642261,6.820167104130717,63,92,107,116
13.902225228718802,4.967539411122228,14,92,107,121
15.347686885828239,5.599229506248504,24,92,107,121
20.937071578430622,5.982380853281706,90,92,107,126
16.576010748577666,5.63993691643523,26,73,92,107
