time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
0,229.467091554,8.15857294511,46.4409718402,180.210606066,65.4042306938,16.6382290361,180.947542315,291.061818455,16.4281075736,23.7700601959,41.3849972392,2.83889568535,246.800609743
918,235.431224698,8.00242524064,46.4409718402,182.389086624,68.8763911732,17.3031005469,180.947542315,286.916707012,16.1710476166,24.0551044229,43.4227208788,2.68190881666,180.233812736
2073,229.467091554,7.2216867183,43.132391859,180.210606066,68.5109005964,17.1701262448,182.644362309,325.258987859,14.5001578962,24.0551044229,49.5358917978,3.15286942274,205.592592548
3508,233.443180316,6.75324360489,46.4409718402,180.210606066,62.6630513679,15.5744346187,182.644362309,233.030258254,13.3433880897,24.4826707634,46.4793063383,2.68190881666,153.290109185
4938,239.40731346,7.2216867183,39.8238118779,181.299846345,66.8661930009,17.0371519426,182.644362309,263.082316215,17.5848773801,24.6251928769,37.3095499599,2.68190881666,161.214727876
6343,241.395357842,6.28480049148,39.8238118779,181.299846345,59.0081456001,15.04253741,182.644362309,240.284203279,12.4436782402,24.1976265364,33.2341026806,2.36793507927,162.799651615
7784,245.371446604,7.06553901383,43.132391859,183.478326903,58.6426550233,14.9095631078,180.947542315,228.885146811,12.8292681757,24.4826707634,34.2529645004,2.36793507927,207.177516286
9253,237.419269079,7.06553901383,46.4409718402,181.299846345,61.3838343492,15.5744346187,184.341182303,220.594923925,12.7007381972,24.7677149905,36.2906881401,2.36793507927,148.53533797
10698,231.455135935,7.53398212724,51.403841812,182.389086624,66.6834477125,16.6382290361,184.341182303,253.755815469,15.9139876596,24.4826707634,43.4227208788,2.52492194796,156.459956662
12133,229.467091554,7.84627753617,48.0952618308,181.299846345,68.1454100196,16.7712033382,186.038002298,225.776313229,16.2995775951,25.0527592175,48.5170299779,3.15286942274,143.780566755
13448,231.455135935,7.37783442277,46.4409718402,180.210606066,67.0489382893,16.7712033382,186.038002298,229.921424672,18.8701771651,25.480325558,48.5170299779,3.15286942274,188.158431427
14773,243.383402223,7.84627753617,44.7866818496,181.299846345,61.2010890608,15.4414603165,186.038002298,176.034975914,13.2148581112,25.195281331,41.3849972392,2.36793507927,175.479041521
16368,243.383402223,7.53398212724,41.4781018684,181.299846345,56.4497115627,14.2446915969,186.038002298,179.143809496,10.1301386272,25.480325558,45.4604445185,2.21094821058,207.177516286
17904,247.359490985,8.31472064958,33.2066519155,183.478326903,66.1352118473,16.2393061295,191.128462281,185.36147666,11.6724983692,25.6228476715,51.5736154374,2.21094821058,162.799651615
19213,239.40731346,7.53398212724,43.132391859,179.121365787,59.3736361769,14.7765888056,186.038002298,173.962420192,11.0298484767,25.9078918986,41.3849972392,2.05396134188,145.365490494
20688,241.395357842,8.00242524064,46.4409718402,182.389086624,58.6426550233,14.9095631078,186.038002298,185.36147666,10.1301386272,25.6228476715,41.3849972392,2.21094821058,154.875032923
