time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
0,215.550780885,8.00242524064,44.7866818496,175.85364495,81.8513066488,20.2285351948,165.676162366,256.864649051,23.240196434,20.9196179256,57.6867863564,2.83889568535,918.80827477
60,215.550780885,8.62701605852,38.1695218873,173.675164392,75.820712132,19.0317664752,165.676162366,267.227427658,27.2246257674,20.7770958121,58.7056481762,3.15286942274,617.672764499
798,225.491002791,8.78316376299,44.7866818496,172.585924113,70.7038440571,17.3031005469,163.979342371,272.408816962,19.7698870146,21.0621400391,59.724509996,3.15286942274,777.750062064
1235,235.431224698,7.06553901383,39.8238118779,179.121365787,64.125013675,16.6382290361,160.585702383,290.025540594,23.497256391,21.0621400391,56.6679245365,2.99588255404,196.083050118
2220,231.455135935,7.37783442277,38.1695218873,173.675164392,59.9218720421,15.4414603165,162.282522377,229.921424672,15.1428077886,21.3471842661,54.6302008969,2.83889568535,536.841653847
3755,241.395357842,7.37783442277,38.1695218873,175.85364495,61.0183437724,16.2393061295,163.979342371,236.139091836,12.4436782402,21.4897063796,52.5924772572,2.68190881666,365.669890113
4987,237.419269079,7.53398212724,41.4781018684,176.942885229,60.6528531956,15.4414603165,160.585702383,216.449812482,12.1866182832,21.6322284931,43.4227208788,2.36793507927,406.877907309
5897,235.431224698,7.2216867183,44.7866818496,180.210606066,65.9524665589,16.2393061295,165.676162366,235.102813976,11.6724983692,21.2046621526,36.2906881401,2.21094821058,259.479999649
6640,235.431224698,7.84627753617,46.4409718402,180.210606066,61.9320702144,15.1755117121,167.37298236,252.719537608,12.4436782402,21.6322284931,38.3284117797,2.21094821058,302.272940583
8084,229.467091554,7.37783442277,49.7495518214,179.121365787,61.3838343492,15.9733575252,162.282522377,254.79209333,14.8857478316,21.9172727202,37.3095499599,1.89697447319,327.631720395
9485,235.431224698,7.53398212724,48.0952618308,182.389086624,67.9626647312,16.7712033382,165.676162366,329.404099302,16.1710476166,21.6322284931,39.3472735995,1.89697447319,189.743355165
