time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
0,217.538825266,6.44094819595,51.403841812,171.496683834,54.9877492555,13.7127943882,165.676162366,312.823653531,10.9013184982,35.171829277,16.9323135634,0.955053261033,200.837821333
600,223.50295841,7.84627753617,48.0952618308,172.585924113,55.7187304091,13.8457686904,167.37298236,303.497152784,8.58777888526,34.0316523689,13.8757281039,0.955053261033,308.612635536
2040,231.455135935,6.28480049148,46.4409718402,175.85364495,50.4191170458,12.2500770643,169.069802354,299.352041341,5.24599944432,35.3143513905,17.9511753832,0.955053261033,180.233812736
3211,223.50295841,6.75324360489,48.0952618308,171.496683834,57.7289285814,14.6436145034,163.979342371,294.170652037,5.63158937981,32.4639091202,14.8945899237,0.79806639234,143.780566755
3482,223.50295841,6.90939130936,49.7495518214,172.585924113,56.2669662743,14.1117172947,169.069802354,307.642264227,5.37452942282,32.4639091202,13.8757281039,0.955053261033,132.686100588
4920,227.479047173,6.12865278701,48.0952618308,174.764404671,51.3328434878,13.1808971795,165.676162366,303.497152784,3.83216968085,31.8938206662,11.8380044643,0.79806639234,191.328278904
6810,231.455135935,6.90939130936,49.7495518214,178.032125508,58.6426550233,14.6436145034,165.676162366,322.150154277,8.45924890676,31.6087764392,10.8191426445,0.955053261033,146.950414232
7800,231.455135935,6.28480049148,44.7866818496,176.942885229,59.3736361769,14.7765888056,167.37298236,322.150154277,15.3998677456,31.4662543256,9.80028082463,0.79806639234,129.516253111
9240,237.419269079,7.06553901383,46.4409718402,179.121365787,55.5359851207,14.2446915969,169.069802354,266.191149798,20.5410668855,31.3237322121,8.78141900481,0.955053261033,137.440871802
10680,235.431224698,6.28480049148,48.0952618308,178.032125508,55.3532398323,13.9787429926,169.069802354,226.81259109,9.23042877775,31.6087764392,9.80028082463,0.955053261033,172.309194044
12120,237.419269079,7.53398212724,46.4409718402,178.032125508,59.0081456001,14.6436145034,169.069802354,202.978200293,5.50305940132,32.6064312338,8.78141900481,0.955053261033,173.894117783
13560,229.467091554,6.59709590042,46.4409718402,173.675164392,58.0944191582,14.7765888056,170.766622349,186.397754521,4.86040950883,32.4639091202,10.8191426445,0.955053261033,183.403660212
15030,227.479047173,7.06553901383,44.7866818496,173.675164392,60.835598484,15.3084860143,170.766622349,167.744753028,4.98893948732,32.7489533473,11.8380044643,0.955053261033,175.479041521
16455,231.455135935,6.75324360489,48.0952618308,174.764404671,53.5257869484,13.7127943882,172.463442343,154.273140838,4.73187953033,33.4615639148,11.8380044643,0.955053261033,156.459956662
17880,233.443180316,6.75324360489,44.7866818496,175.85364495,58.8254003117,14.1117172947,175.857082332,184.3251988,5.37452942282,34.0316523689,12.8568662841,0.79806639234,170.724270306
19320,225.491002791,7.06553901383,39.8238118779,171.496683834,56.6324568511,13.8457686904,177.553902326,214.377256761,5.50305940132,33.1765196878,12.8568662841,0.79806639234,265.819694602
20760,225.491002791,6.59709590042,41.4781018684,171.496683834,57.3634380046,13.8457686904,174.160262337,304.533430645,7.94512899277,33.8891302554,11.8380044643,0.79806639234,207.177516286
22200,235.431224698,6.44094819595,41.4781018684,175.85364495,54.256768102,13.7127943882,175.857082332,351.165934378,8.45924890676,33.3190418013,11.8380044643,0.79806639234,186.573507689
23640,235.431224698,6.28480049148,39.8238118779,174.764404671,57.1806927162,13.7127943882,175.857082332,379.145436617,9.23042877775,34.1741744824,12.8568662841,0.955053261033,183.403660212
25080,241.395357842,7.06553901383,38.1695218873,176.942885229,52.6120605065,13.4468457839,174.160262337,426.814218211,10.3871985842,33.7466081419,13.8757281039,0.955053261033,184.988583951
26520,237.419269079,6.28480049148,41.4781018684,174.764404671,52.7948057949,12.6489999708,175.857082332,435.104441097,8.71630886376,34.1741744824,14.8945899237,0.79806639234,184.988583951
27960,225.491002791,7.37783442277,43.132391859,171.496683834,52.4293152181,13.3138714817,174.160262337,502.462502045,10.0016086487,33.8891302554,13.8757281039,0.955053261033,196.083050118
29400,231.455135935,6.44094819595,41.4781018684,174.764404671,50.967352911,13.1808971795,170.766622349,497.281112741,8.97336882075,33.3190418013,14.8945899237,0.955053261033,197.667973857
31062,233.443180316,7.06553901383,43.132391859,172.585924113,65.038740117,17.1701262448,170.766622349,431.995607515,8.20218894977,30.7536437581,13.8757281039,0.955053261033,188.158431427
32280,225.491002791,6.44094819595,48.0952618308,172.585924113,65.2214854054,16.9041776404,172.463442343,433.031885376,10.2586686057,30.6111216446,13.8757281039,0.955053261033,145.365490494
