time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
0,225.491002791,6.75324360489,46.4409718402,176.942885229,73.4450233829,19.5636636839,160.585702383,338.730600049,12.7007381972,22.2023169472,23.0454844823,1.7399876045,237.291067313
491,223.50295841,7.37783442277,41.4781018684,173.675164392,70.7038440571,19.0317664752,160.585702383,337.694322188,17.3278174231,22.2023169472,23.0454844823,1.58300073581,314.952330489
1819,233.443180316,7.2216867183,39.8238118779,179.121365787,NA,NA,NA,NA,NA,NA,23.0454844823,1.42601386711,281.668931985
2065,233.443180316,7.53398212724,39.8238118779,178.032125508,NA,NA,NA,NA,NA,NA,24.0643463022,1.7399876045,341.896034039
3465,231.455135935,6.90939130936,41.4781018684,178.032125508,66.3179571357,17.4360748491,163.979342371,334.585488606,20.1554769501,22.7724054013,32.2152408608,1.89697447319,265.819694602
7835,217.538825266,7.37783442277,46.4409718402,173.675164392,69.7901176151,18.6328435687,163.979342371,365.673824428,21.5693067135,22.4873611742,32.2152408608,1.7399876045,378.34928002
9245,217.538825266,7.2216867183,46.4409718402,175.85364495,72.3485516526,19.4306893817,163.979342371,390.544493086,23.497256391,22.7724054013,34.2529645004,1.89697447319,278.499084509
10890,215.550780885,7.84627753617,38.1695218873,171.496683834,72.7140422294,18.898792173,167.37298236,342.875711492,24.1399062835,23.0574496283,39.3472735995,1.89697447319,540.011501323
12140,219.526869647,6.75324360489,41.4781018684,175.85364495,71.0693346338,19.0317664752,163.979342371,364.637546567,21.183716778,22.9149275148,33.2341026806,1.7399876045,221.441829931
13569,225.491002791,7.2216867183,39.8238118779,174.764404671,73.6277686713,19.1647407774,165.676162366,366.710102289,20.5410668855,22.6298832877,34.2529645004,1.58300073581,189.743355165
14386,225.491002791,7.2216867183,34.8609419061,179.121365787,66.6834477125,17.5690491513,165.676162366,343.911989353,44.8332328216,22.9149275148,33.2341026806,2.05396134188,395.783441141
14486,227.479047173,6.44094819595,39.8238118779,180.210606066,65.4042306938,17.3031005469,163.979342371,353.238490099,42.7767531657,22.6298832877,33.2341026806,2.05396134188,441.74622955
14817,227.479047173,5.97250508254,41.4781018684,180.210606066,62.8457966563,17.3031005469,163.979342371,334.585488606,32.4943548858,22.6298832877,31.1963790409,1.7399876045,254.725228434
15660,233.443180316,7.06553901383,38.1695218873,181.299846345,74.7242404016,19.4306893817,167.37298236,361.528712985,32.6228848643,22.6298832877,31.1963790409,1.7399876045,322.87694918
16139,235.431224698,7.2216867183,39.8238118779,179.121365787,69.0591364616,17.8349977556,169.069802354,250.646981887,29.4096354019,22.6298832877,35.2718263202,1.89697447319,314.952330489
19141,229.467091554,7.2216867183,46.4409718402,178.032125508,54.0740228136,14.3776658991,165.676162366,248.574426165,20.926656821,22.2023169472,43.4227208788,1.7399876045,406.877907309
20554,233.443180316,6.28480049148,44.7866818496,180.210606066,50.2363717574,13.3138714817,167.37298236,263.082316215,23.1116664555,22.2023169472,46.4793063383,1.7399876045,169.139346568
21989,233.443180316,6.44094819595,51.403841812,182.389086624,54.8050039672,14.5106402013,165.676162366,271.372539101,17.0707574661,22.0597948337,38.3284117797,1.7399876045,219.856906192
23440,215.550780885,7.69012983171,49.7495518214,172.585924113,56.6324568511,15.3084860143,163.979342371,261.009760494,17.3278174231,22.2023169472,30.1775172211,1.42601386711,276.91416077
25059,201.634470216,5.97250508254,54.7124217932,172.585924113,64.8559948286,16.6382290361,169.069802354,277.590206266,18.4845872296,22.0597948337,33.2341026806,1.58300073581,245.215686005
26635,211.574692122,5.03561885572,54.7124217932,173.675164392,61.2010890608,15.7074089208,167.37298236,293.134374177,13.7289780252,21.9172727202,35.2718263202,1.58300073581,356.160347684
27927,209.586647741,5.50406196913,67.946741718,180.210606066,55.5359851207,14.7765888056,165.676162366,339.76687791,15.1428077886,22.0597948337,35.2718263202,1.7399876045,202.422745071
29457,211.574692122,5.03561885572,66.2924517274,181.299846345,57.3634380046,14.6436145034,169.069802354,353.238490099,13.9860379822,21.7747506067,32.2152408608,1.58300073581,137.440871802
30294,219.526869647,5.50406196913,59.675291765,183.478326903,53.8912775252,14.2446915969,165.676162366,364.637546567,9.48748873474,22.0597948337,33.2341026806,1.58300073581,161.214727876
32600,227.479047173,5.81635737807,53.0581318026,181.299846345,56.9979474278,14.6436145034,170.766622349,429.923051793,11.1583784552,22.2023169472,26.1020699418,1.42601386711,381.519127496
33665,231.455135935,5.6602096736,43.132391859,180.210606066,55.9014756975,14.7765888056,165.676162366,485.882056273,17.4563474016,22.6298832877,22.0266226625,1.42601386711,202.422745071
35299,231.455135935,4.56717574231,49.7495518214,181.299846345,50.2363717574,13.7127943882,163.979342371,414.378883882,16.4281075736,23.3424938553,18.970037203,1.42601386711,211.932287501
36139,229.467091554,5.34791426466,44.7866818496,179.121365787,NA,NA,NA,NA,NA,NA,17.9511753832,1.42601386711,129.516253111
36635,225.491002791,5.50406196913,44.7866818496,176.942885229,NA,NA,NA,NA,NA,NA,17.9511753832,1.26902699842,211.932287501
